,AuthorId,DisplayName,LastKnownAffiliationId,PaperCount,pdf_file_name,pub_date,publication_id,text_file_name,title,unique_identifier,Doi
16641,1458541423,Claire C. Bourguet,95240055.0,14,,,,,,,
16642,1787827835,Carmen E. Albizu-García,200399037.0,27,,,,,,,
16643,1969440369,Kenneth I. Shulman,1323843004.0,144,,,,,,,
16644,1974189969,Jane B. Palmier,181565077.0,14,,,,,,,
16645,1974473561,Ole B. Suhr,90267481.0,267,,,,,,,
16646,1979809213,Luke Stanke,130238516.0,11,,,,,,,
16647,2005246248,Bethene Ervin,,1,,,,,,,
16648,2042772101,Pamela I. Clark,66946132.0,55,,,,,,,
16649,2058321521,Lucian Gideon Conway,6750721.0,71,,,,,,,
16650,2083436618,Samantha J. Eells,177607063.0,47,,,,,,,
16651,2087553155,Xiao Qiangsheng,139660479.0,1,,,,,,,
16652,2094092134,Leslie L. Robison,1313298211.0,840,,,,,,,
16653,2097306369,Rita R. Kalyani,145311948.0,129,,,,,,,
16654,2101187301,Federico Rodríguez,172787465.0,6,,,,,,,
16655,2101222382,Bob G. Knight,185523456.0,136,,,,,,,
16656,2103389385,Anthony C. Atkinson,909854389.0,187,,,,,,,
16657,2107550400,Jan Moore,149704539.0,2,,,,,,,
16658,2110060128,Yueju Liu,111381250.0,27,,,,,,,
16659,2112640018,Regina G. Ziegler,1299303238.0,260,,,,,,,
16660,2121426233,Chang Seong Kim,111277659.0,111,,,,,,,
16661,2138831825,James M. Gill,149251103.0,72,,,,,,,
16662,2152060783,Wenguo Cui,183067930.0,151,,,,,,,
16663,2154996872,Michael J. Lynch,2613432.0,103,,,,,,,
16664,2159295879,Zhaoyun Cheng,38877650.0,2,,,,,,,
16665,2161910536,Toshiki Moriyama,98285908.0,192,,,,,,,
16666,2167104003,Jong-In Kim,35928602.0,75,,,,,,,
16667,2169694171,Hsu-Ko Kuo,16733864.0,27,,,,,,,
16668,2169694171,Hsu-Ko Kuo,16733864.0,27,,,,,,,
16669,2169694171,Hsu-Ko Kuo,16733864.0,27,,,,,,,
16670,2196280467,Teo Jeon Shin,139264467.0,83,,,,,,,
16671,2236382088,Ian Peters,106460735.0,3,,,,,,,
16672,2236382088,Ian Peters,106460735.0,3,,,,,,,
16673,2253420188,Karen Helene Ørstavik,184942183.0,100,,,,,,,
16674,2261913161,Roger D. Vaughan,78577930.0,111,,,,,,,
16675,2269952264,Tuokang Zheng,111381250.0,3,,,,,,,
16676,2273437707,Janice I. Farkas,170897317.0,3,,,,,,,
16677,2301989226,Sung Lark Choi,4575257.0,2,,,,,,,
16678,2399230274,Laurie M. O’Reilly,,1,,,,,,,
16679,2417293154,Eleanor K. Murray,1325947110.0,1,,,,,,,
16680,2430527405,Wei He,160354086.0,4,,,,,,,
16681,2478569288,Cheng-tao Jin,76130692.0,1,,,,,,,
16682,2527843031,Dolores Martin Romero,,1,,,,,,,
16683,2557608623,Kendra M. Van Valkenburg,40253897.0,2,,,,,,,
16684,2557919925,Eleonora Cannoni,861853513.0,22,,,,,,,
16685,2567942158,Huey Yi Chen,91656880.0,118,,,,,,,
16686,2567942158,Huey Yi Chen,91656880.0,118,,,,,,,
16687,2601585803,Angelo Turturro,1320320070.0,3,,,,,,,
16688,2604063877,Luis Fernando Gómez,233745408.0,54,,,,,,,
16689,2605292645,Allie Schmiesing,1174212.0,5,,,,,,,
16690,2605292645,Allie Schmiesing,1174212.0,5,,,,,,,
16691,2618515310,Maria Helena Esteves,141596103.0,8,,,,,,,
16692,2619447812,Nicholas J. Wade,177639307.0,266,,,,,,,
16693,2619447812,Nicholas J. Wade,177639307.0,266,,,,,,,
16694,2619447812,Nicholas J. Wade,177639307.0,266,,,,,,,
16695,2620489729,Mohammed Hoque,59553526.0,1,,,,,,,
16696,2642804569,Robyn Caplan,102322142.0,5,,,,,,,
16697,2652081690,Natalia Caldes,,1,,,,,,,
16698,2653325572,O. A. Ajala,45711476.0,4,,,,,,,
16699,2660000195,T Agurs-Collins,,1,,,,,,,
16700,2678482438,George Provenzano,,1,,,,,,,
16701,2681295456,Yuan-li Zhao,183519381.0,1,,,,,,,
16702,2686474441,J. Lee Hargraves,183320395.0,3,,,,,,,
16703,2691535469,Yuan Gao,2802939634.0,8,,,,,,,
16704,2709618845,Zhi Li,84218800.0,10,,,,,,,
16705,2741036235,Óskar Ö. Hálfdánarson,165368041.0,3,,,,,,,
16706,2762886159,Madjid Tagzirt,154526488.0,2,,,,,,,
16707,2789613396,Laurienne Edgar,40120149.0,6,,,,,,,
16708,2790810995,Joshua Breslau,1309849503.0,52,,,,,,,
16709,2790810995,Joshua Breslau,1309849503.0,52,,,,,,,
16710,2889858690,Robert Ford,28407311.0,92,,,,,,,
16711,2917032429,Tufan Cicek,188740104.0,15,,,,,,,
16712,2919796521,Ronaldo Iachan,,4,,,,,,,
16713,2923791752,Mary Beth Hamel,136199984.0,29,,,,,,,
16714,2942944860,Sabine Rohrmann,145311948.0,21,,,,,,,
16715,53182320,Brad C. Astor,135310074.0,292,,,,,,,
16716,53182320,Brad C. Astor,135310074.0,292,,,,,,,
16717,53182320,Brad C. Astor,135310074.0,292,,,,,,,
16718,80433127,Irma T. Elo,79576946.0,130,,,,,,,
16719,107994626,Berit Wigerfelt,183111857.0,25,,,,,,,
16720,127221299,Kanchana N. Ruwanpura,98677209.0,73,,,,,,,
16721,323775924,Takeshi Nigawara,146516829.0,77,,,,,,,
16722,439726441,Kristian Skrede Gleditsch,60419261.0,146,,,,,,,
16723,1582579122,Jules Angst,202697423.0,538,,,,,,,
16724,1582579122,Jules Angst,202697423.0,538,,,,,,,
16725,1795675827,Tomasz Irzyniec,166182418.0,20,,,,,,,
16726,1902997897,Lore Van Praag,32597200.0,52,,,,,,,
16727,1936817453,Ashley Etzel Ausikaitis,1925986.0,4,,,,,,,
16728,1985595680,Yara Mourad,98635879.0,13,,,,,,,
16729,1991518974,Daniel Rosenblum,129902397.0,14,,,,,,,
16730,1998738727,Chiadikaobi U Onyike,145311948.0,39,,,,,,,
16731,2009775693,Komsak Meksamoot,48076826.0,27,,,,,,,
16732,2036531101,Paul S. Mead,1289490764.0,150,,,,,,,
16733,2062330498,Joshua R. Goldstein,95457486.0,71,,,,,,,
16734,2063692693,Sarah F. Griffin,8078737.0,43,,,,,,,
16735,2067218961,Graham A. Colditz,204465549.0,1556,,,,,,,
16736,2067218961,Graham A. Colditz,204465549.0,1556,,,,,,,
16737,2079659809,Liesbeth Mercken,34352273.0,47,,,,,,,
16738,2098226595,Wendy Johnson,98677209.0,173,,,,,,,
16739,2101391896,Kelly Posner,78577930.0,64,,,,,,,
16740,2102934019,Cheryl Rees,98677209.0,7,,,,,,,
16741,2111281255,William R. Folk,76835614.0,105,,,,,,,
16742,2114772745,Reg Sauve,168635309.0,121,,,,,,,
16743,2117749444,Judy Smeed,160993911.0,38,,,,,,,
16744,2120912950,Mark D. Miller,180670191.0,54,,,,,,,
16745,2124280670,Casey T. Harris,78715868.0,31,,,,,,,
16746,2124603609,Claudia Lunghi,108290504.0,39,,,,,,,
16747,2128328664,Jodi D. Stookey,29969887.0,37,,,,,,,
16748,2130976567,Paulo Caldeira,71503853.0,34,,,,,,,
16749,2130976567,Paulo Caldeira,71503853.0,34,,,,,,,
16750,2133124176,Alan R. Kristal,1326427960.0,309,,,,,,,
16751,2135737336,David J. Ball,60488453.0,73,,,,,,,
16752,2137023217,Roy A. Quinlan,190082696.0,201,,,,,,,
16753,2138037949,Chun-Pin Chiang,16733864.0,273,,,,,,,
16754,2138763867,Noriko Inagaki,34077901.0,3,,,,,,,
16755,2139451133,Anthony Lembo,1316535847.0,311,,,,,,,
16756,2153874583,Joel Gelernter,32971472.0,559,,,,,,,
16757,2155492732,Ana P. Ortiz,200399037.0,158,,,,,,,
16758,2155859475,Meghan G. Donaldson,141945490.0,37,,,,,,,
16759,2175909444,Philip E. Harris,82951845.0,4,,,,,,,
16760,2207447783,P. Barry Ryan,150468666.0,81,,,,,,,
16761,2233200757,Mark D. Smith,1325947110.0,29,,,,,,,
16762,2234443897,Mark Deuze,887064364.0,101,,,,,,,
16763,2252683955,Emil Chuang,2800035258.0,53,,,,,,,
16764,2274696244,Anthony T. Campagnoni,57154934.0,176,,,,,,,
16765,2302578967,Karen S. Reinke,79884896.0,20,,,,,,,
16766,2302578967,Karen S. Reinke,79884896.0,20,,,,,,,
16767,2308315109,Huifen Wang,130238516.0,4,,,,,,,
16768,2323003280,Stephanie Kelly,,5,,,,,,,
16769,2332955183,Rachel Turner,87048295.0,5,,,,,,,
16770,2410150668,E. Norkuviene,131736796.0,8,,,,,,,
16771,2411920015,Vladislav Beresovsky,,1,,,,,,,
16772,2424866207,Carina Beck Teran,25974101.0,2,,,,,,,
16773,2431460576,Roxanna Duntley-Matos,141649380.0,4,,,,,,,
16774,2435889572,Jie Song,131434179.0,33,,,,,,,
16775,2439523827,Zhiguo Chen,83519826.0,1,,,,,,,
16776,2465341597,Sally Skinner,121934306.0,20,,,,,,,
16777,2489980133,Mona A. Wright,84218800.0,42,,,,,,,
16778,2501717189,Hillary L. Burdette,79576946.0,8,,,,,,,
16779,2529569111,Shirke Shrinivas Vijay,,1,,,,,,,
16780,2557241423,Stephen Contag,130238516.0,56,,,,,,,
16781,2580174899,Liangcheng Zhang,129708740.0,2,,,,,,,
16782,2586985689,Morteza Abolhasani,146655781.0,2,,,,,,,
16783,2596373885,Weiwei Zou,,3,,,,,,,
16784,2610041367,Huan He,111381250.0,3,,,,,,,
16785,2631252456,Danielle Rodin,,1,,,,,,,
16786,2631991163,Bingshui Xiu,,1,,,,,,,
16787,2661084824,Elizabeth Burgess Dowdell,7863295.0,11,,,,,,,
16788,2679775879,Km Flegal,,1,,,,,,,
16789,2712375528,Jack M. Guralnik,55302922.0,1,,,,,,,
16790,2718904860,Michael J. Penkunas,84218800.0,5,,,,,,,
16791,2735069132,Karin Rehnström,,1,,,,,,,
16792,2767634825,Michael Stewart,,2,,,,,,,
16793,2776617447,A. Colin Bell,114027177.0,4,,,,,,,
16794,2776617447,A. Colin Bell,114027177.0,4,,,,,,,
16795,2793640104,Kerry Towler,100538780.0,1,,,,,,,
16796,2801403089,Young Hoon Choi,2802835388.0,11,,,,,,,
16797,2805316278,Wei Li,90727586.0,1,,,,,,,
16798,2894449794,Warren J. Strauss,,2,,,,,,,
16799,2931166540,George E. Fryer,57206974.0,12,,,,,,,
16800,2943270933,Dyah Aryani Perwitasari,165230279.0,22,,,,,,,
16801,107489267,Ioulia Papageorgi,17389662.0,31,,,,,,,
16802,136504470,Marianna Toce-Gerstein,40347166.0,6,,,,,,,
16803,217766354,Tony Fouweather,84884186.0,22,,,,,,,
16804,270719121,Kristopher L. Arheart,145608581.0,426,,,,,,,
16805,1242972547,Andrew R. Watkinson,1118541.0,227,,,,,,,
16806,1523806688,Frédéric Lebrun-Julien,5124864.0,11,,,,,,,
16807,1552169642,Stacy Tessler Lindau,40347166.0,115,,,,,,,
16808,1552169642,Stacy Tessler Lindau,40347166.0,115,,,,,,,
16809,1552169642,Stacy Tessler Lindau,40347166.0,115,,,,,,,
16810,1552169642,Stacy Tessler Lindau,40347166.0,115,,,,,,,
16811,1552169642,Stacy Tessler Lindau,40347166.0,115,,,,,,,
16812,1552169642,Stacy Tessler Lindau,40347166.0,115,,,,,,,
16813,1552169642,Stacy Tessler Lindau,40347166.0,115,,,,,,,
16814,1552169642,Stacy Tessler Lindau,40347166.0,115,,,,,,,
16815,1552169642,Stacy Tessler Lindau,40347166.0,115,,,,,,,
16816,1750617481,Kamesha Spates,114312114.0,2,,,,,,,
16817,1772631325,Sabrina Hansmann-Roth,29607241.0,6,,,,,,,
16818,1980583561,Yasemin Zer,59738393.0,35,,,,,,,
16819,2024083594,Christopher R. Corey,161318765.0,12,,,,,,,
16820,2030017048,Thomas Johansson,881427289.0,178,,,,,,,
16821,2030017048,Thomas Johansson,881427289.0,178,,,,,,,
16822,2038537105,Stephanie R. Land,170201317.0,148,,,,,,,
16823,2049210823,Kevin Morrell,39555362.0,93,,,,,,,
16824,2066250671,Anastase Tchicaya,107098906.0,25,,,,,,,
16825,2089493783,David E. Cohn,52357470.0,403,,,,,,,
16826,2096371151,Jane McCusker,5023651.0,247,,,,,,,
16827,2100506277,Amelia Rizzo,112862951.0,22,,,,,,,
16828,2102524885,Paul Sparks,162608824.0,100,,,,,,,
16829,2103104075,Ashutosh Dharap,135310074.0,15,,,,,,,
16830,2103807178,Martin Jelínek,202391551.0,119,,,,,,,
16831,2106099201,Kathleen M. Wright,92664306.0,52,,,,,,,
16832,2110207211,Kathryn B. Vincent,66946132.0,63,,,,,,,
16833,2115873356,Daniel J. Gottlieb,2801671727.0,256,,,,,,,
16834,2117301870,Andrew H. Paterson,199883085.0,464,,,,,,,
16835,2125924897,Luke C. Carey,47251452.0,23,,,,,,,
16836,2129842264,Liam P. Kilduff,39586589.0,173,,,,,,,
16837,2133782900,Alex H. Krist,184840846.0,143,,,,,,,
16838,2135674526,Rouven Doran,4432739.0,20,,,,,,,
16839,2143521747,Jonas Almqvist,123387679.0,90,,,,,,,
16840,2154368073,Norhayati Ibrahim,885383172.0,65,,,,,,,
16841,2155712438,Nhi-Ha Trinh,136199984.0,40,,,,,,,
16842,2157159852,Elizabeth R. Unger,1289490764.0,307,,,,,,,
16843,2157159852,Elizabeth R. Unger,1289490764.0,307,,,,,,,
16844,2157159852,Elizabeth R. Unger,1289490764.0,307,,,,,,,
16845,2161400832,Daniel I. Rees,921990950.0,107,,,,,,,
16846,2165633740,Patrícia Andrade,182534213.0,84,,,,,,,
16847,2169618638,Niklas Schäfer,135140700.0,39,,,,,,,
16848,2171936463,Henriette Engelhardt,94626330.0,88,,,,,,,
16849,2188685658,Uta Frith,45129253.0,321,,,,,,,
16850,2194295006,Tilda Farhat,1299303238.0,27,,,,,,,
16851,2239153872,Cristina A. Ghiani,161318765.0,58,,,,,,,
16852,2252783358,Kirstin W. Scott,136199984.0,20,,,,,,,
16853,2282872459,Judith C. Hays,190082696.0,97,,,,,,,
16854,2282872459,Judith C. Hays,190082696.0,97,,,,,,,
16855,2282872459,Judith C. Hays,190082696.0,97,,,,,,,
16856,2282872459,Judith C. Hays,190082696.0,97,,,,,,,
16857,2282872459,Judith C. Hays,190082696.0,97,,,,,,,
16858,2282872459,Judith C. Hays,190082696.0,97,,,,,,,
16859,2296777461,Gary LaFree,66946132.0,131,,,,,,,
16860,2330021721,Jeffrey Morgan,79510175.0,13,,,,,,,
16861,2439370755,Mustafa Z. Younis,61937129.0,143,,,,,,,
16862,2439370755,Mustafa Z. Younis,61937129.0,143,,,,,,,
16863,2439370755,Mustafa Z. Younis,61937129.0,143,,,,,,,
16864,2442936158,Susmita Pati,59553526.0,57,,,,,,,
16865,2499170994,Pascal Mamassian,29607241.0,231,,,,,,,
16866,2538663498,Zhenzhou Zhao,38877650.0,7,,,,,,,
16867,2551833613,Sung-Sik Kang,165507594.0,1,,,,,,,
16868,2570755132,Christopher L. Thomas,198089087.0,6,,,,,,,
16869,2571327368,Nur Rizi Zamberi,130343225.0,12,,,,,,,
16870,2581898617,Suzanne J. Schoenefeld,102149020.0,2,,,,,,,
16871,2592204930,Xu Zhang,181565077.0,52,,,,,,,
16872,2593235548,Natalie Glas,,4,,,,,,,
16873,2600354174,Cara M. Moore,75027704.0,3,,,,,,,
16874,2618588554,Jane W. Seymour,111088046.0,8,,,,,,,
16875,2630116654,Richard L. Levenson,,1,,,,,,,
16876,2654730808,Leanne Neilson,176611909.0,2,,,,,,,
16877,2666636620,Di Yu,78577930.0,2,,,,,,,
16878,2687404290,Bernd Lingelbach,,2,,,,,,,
16879,2693564324,Ming Tian,183519381.0,2,,,,,,,
16880,2709311698,Xiumei Zhou,,1,,,,,,,
16881,2714071047,Rui Wang,197869895.0,4,,,,,,,
16882,2742662586,Mathieu Alemany Oliver,21491767.0,1,,,,,,,
16883,2752626783,Fengao Li,2802534033.0,2,,,,,,,
16884,2754085607,Malie Wang,157773358.0,2,,,,,,,
16885,2871951744,Fred Blow,27837315.0,10,,,,,,,
16886,2894998459,Hui Wang,,4,,,,,,,
16887,102501639,Sascha Tafelski,7877124.0,47,,,,,,,
16888,299130141,Barbara Giacominelli,119439378.0,9,,,,,,,
16889,632917805,Staffan Holmin,1335113835.0,107,,,,,,,
16890,662132603,Karl Kosloski,122266389.0,41,,,,,,,
16891,662132603,Karl Kosloski,122266389.0,41,,,,,,,
16892,681362805,Naomi Breslau,154057602.0,186,,,,,,,
16893,1174851383,Martey S. Dodoo,1295092993.0,25,,,,,,,
16894,1265448293,Fuschia M. Sirois,91136226.0,129,,,,,,,
16895,1973842800,Robert Neal Axon,153297377.0,14,,,,,,,
16896,1977138109,Michael E. Lamb,241749.0,590,,,,,,,
16897,2024737592,Frances Rice,79510175.0,112,,,,,,,
16898,2024737592,Frances Rice,79510175.0,112,,,,,,,
16899,2045995614,Sara Symoens,32597200.0,32,,,,,,,
16900,2052963654,David J. Caspi,92507152.0,2,,,,,,,
16901,2056340397,Karen Donelan,136199984.0,165,,,,,,,
16902,2056340397,Karen Donelan,136199984.0,165,,,,,,,
16903,2084618361,James J. McClain,1299303238.0,57,,,,,,,
16904,2089229977,Cassio M. Turra,110200422.0,77,,,,,,,
16905,2097253326,Michael Von Korff,1304127598.0,316,,,,,,,
16906,2105968554,Melissa Werner,32389192.0,1,,,,,,,
16907,2106304859,Raul I. Garcia,111088046.0,134,,,,,,,
16908,2110332516,Tyreasa Washington,169335092.0,10,,,,,,,
16909,2114118995,Michael P. McDonald,160606119.0,71,,,,,,,
16910,2117345901,Jeroen Jonkman,887064364.0,8,,,,,,,
16911,2123677999,Robert T. Withers,169541294.0,93,,,,,,,
16912,2124984365,Michael J. Mello,27804330.0,117,,,,,,,
16913,2124984365,Michael J. Mello,27804330.0,117,,,,,,,
16914,2138360090,Vanessa A. Diaz,153297377.0,101,,,,,,,
16915,2138360090,Vanessa A. Diaz,153297377.0,101,,,,,,,
16916,2138360090,Vanessa A. Diaz,153297377.0,101,,,,,,,
16917,2138360090,Vanessa A. Diaz,153297377.0,101,,,,,,,
16918,2138360090,Vanessa A. Diaz,153297377.0,101,,,,,,,
16919,2138360090,Vanessa A. Diaz,153297377.0,101,,,,,,,
16920,2141438513,Bruce Barrett,135310074.0,94,,,,,,,
16921,2142003271,Dewei She,193531525.0,3,,,,,,,
16922,2149979742,Adam Chamberlain,208081647.0,17,,,,,,,
16923,2152907041,Shanyan Chen,76835614.0,10,,,,,,,
16924,2155681523,Bergen B. Nelson,161318765.0,27,,,,,,,
16925,2156442306,Osman Özcebe,66514158.0,160,,,,,,,
16926,2157120269,Marliss Taylor,,4,,,,,,,
16927,2159180110,Katy L. Ford,17301866.0,6,,,,,,,
16928,2161836072,Ying-Hsien Chen,16733864.0,65,,,,,,,
16929,2172639413,Stuart Cleary,154425047.0,16,,,,,,,
16930,2173568269,Eleanor Hearst Blowe,859038795.0,1,,,,,,,
16931,2175757212,Perry F. Renshaw,223532165.0,541,,,,,,,
16932,2183591114,Jennifer H. Madans,1330589705.0,87,,,,,,,
16933,2185362214,Marie-Michelle Royer,43406934.0,6,,,,,,,
16934,2233658148,Tuomas Eerola,190082696.0,116,,,,,,,
16935,2234992522,Craig N. Shapiro,1289490764.0,76,,,,,,,
16936,2234992522,Craig N. Shapiro,1289490764.0,76,,,,,,,
16937,2235705047,Ahmad Puad Mat Som,139322472.0,45,,,,,,,
16938,2253394133,Sean F. O’Neil,134113660.0,2,,,,,,,
16939,2265296547,Alvaro Alonso,150468666.0,695,,,,,,,
16940,2289817657,Dawn M. Upchurch,161318765.0,74,,,,,,,
16941,2295369614,Peter B. Delahunt,84218800.0,36,,,,,,,
16942,2300466820,Moshe Buchinsky,161318765.0,35,,,,,,,
16943,2308800375,Kee Hyuck Kim,28615091.0,22,,,,,,,
16944,2316779150,Bei Zhang,183519381.0,8,,,,,,,
16945,2321328225,David Milner,190082696.0,19,,,,,,,
16946,2325465177,Junya Nishino,131632401.0,2,,,,,,,
16947,2424899642,Fangjian Guo,55302922.0,33,,,,,,,
16948,2461433369,Laurie Debonnett,1283582996.0,11,,,,,,,
16949,2521054648,Terry A. Wolfer,155781252.0,42,,,,,,,
16950,2562335640,Joe G. N. Garcia,138006243.0,828,,,,,,,
16951,2620146890,Dongmei Zhao,,1,,,,,,,
16952,2631296474,Yong-Mei Yin,83519826.0,1,,,,,,,
16953,2645173176,Fatima El Fakiri,,1,,,,,,,
16954,2679673038,János Martos,,2,,,,,,,
16955,2685202155,Pan Chen,139660479.0,6,,,,,,,
16956,2709103417,Edward A. Frongillo,,1,,,,,,,
16957,2736704803,Tianyi Xu,183067930.0,1,,,,,,,
16958,2775841737,Timoty C Guetterman,,1,,,,,,,
16959,2777004427,Anthony Behan,1341412227.0,1,,,,,,,
16960,2778977931,Steven P. Cuffe,155781252.0,21,,,,,,,
16961,2791310477,Pieter Gijsbers,83019370.0,1,,,,,,,
16962,2805626621,Tami L. Mark,68384125.0,32,,,,,,,
16963,2894343368,Adam Davey,84392919.0,39,,,,,,,
16964,2894343368,Adam Davey,84392919.0,39,,,,,,,
16965,2894343368,Adam Davey,84392919.0,39,,,,,,,
16966,234452295,Glenn V. Ostir,55302922.0,110,,,,,,,
16967,234452295,Glenn V. Ostir,55302922.0,110,,,,,,,
16968,234452295,Glenn V. Ostir,55302922.0,110,,,,,,,
16969,234452295,Glenn V. Ostir,55302922.0,110,,,,,,,
16970,234452295,Glenn V. Ostir,55302922.0,110,,,,,,,
16971,234452295,Glenn V. Ostir,55302922.0,110,,,,,,,
16972,234452295,Glenn V. Ostir,55302922.0,110,,,,,,,
16973,286352274,Danielle J. DelPriore,128956969.0,20,,,,,,,
16974,728332777,Gerardo Morfini,39422238.0,62,,,,,,,
16975,850429548,Thomas A. LaVeist,145311948.0,129,,,,,,,
16976,1232491027,Anda Botoseneanu,27837315.0,32,,,,,,,
16977,1973307124,Laura T. Haderxhanaj,592451.0,13,,,,,,,
16978,1982193585,Riccardo Polosa,39063666.0,283,,,,,,,
16979,1984684808,Samsilah Roslan,130343225.0,96,,,,,,,
16980,1991986455,Alberto Ascherio,136199984.0,453,,,,,,,
16981,2001025680,Dawn E. Alley,126744593.0,66,,,,,,,
16982,2001025680,Dawn E. Alley,126744593.0,66,,,,,,,
16983,2002310937,Helga M. Ögmundsdóttir,165368041.0,115,,,,,,,
16984,2038013083,J. Josh Snodgrass,181233156.0,108,,,,,,,
16985,2038013083,J. Josh Snodgrass,181233156.0,108,,,,,,,
16986,2042305545,Christina C. Wee,1316535847.0,93,,,,,,,
16987,2042305545,Christina C. Wee,1316535847.0,93,,,,,,,
16988,2042305545,Christina C. Wee,1316535847.0,93,,,,,,,
16989,2042305545,Christina C. Wee,1316535847.0,93,,,,,,,
16990,2042305545,Christina C. Wee,1316535847.0,93,,,,,,,
16991,2051106943,Deborah J. Wexler,136199984.0,84,,,,,,,
16992,2054132902,Luis Caris,69737025.0,6,,,,,,,
16993,2054614992,Patrick M. O'Malley,27837315.0,281,,,,,,,
16994,2054614992,Patrick M. O'Malley,27837315.0,281,,,,,,,
16995,2054614992,Patrick M. O'Malley,27837315.0,281,,,,,,,
16996,2054614992,Patrick M. O'Malley,27837315.0,281,,,,,,,
16997,2057722189,Adam S. Chilton,40347166.0,67,,,,,,,
16998,2098375411,Cynthia A. Moore,1289490764.0,133,,,,,,,
16999,2105776370,John J. McArdle,1174212.0,226,,,,,,,
17000,2105776370,John J. McArdle,1174212.0,226,,,,,,,
17001,2117665321,Burkhard Schafer,98677209.0,155,,,,,,,
17002,2122677027,Jason L. Whipple,141472210.0,25,,,,,,,
17003,2124151894,Linnet Taylor,887064364.0,23,,,,,,,
17004,2124151894,Linnet Taylor,887064364.0,23,,,,,,,
17005,2141455805,Robert L. Jones,1289490764.0,129,,,,,,,
17006,2141455805,Robert L. Jones,1289490764.0,129,,,,,,,
17007,2145727526,Miriam B. Vos,150468666.0,111,,,,,,,
17008,2145727526,Miriam B. Vos,150468666.0,111,,,,,,,
17009,2145727526,Miriam B. Vos,150468666.0,111,,,,,,,
17010,2146181789,George W. Taylor,180670191.0,84,,,,,,,
17011,2147765658,Russell Barbour,32971472.0,29,,,,,,,
17012,2151296199,Guan-ran Gao,,2,,,,,,,
17013,2153203696,Robert V. Tauxe,1289490764.0,214,,,,,,,
17014,2153581087,Patrick M. Krueger,921990950.0,56,,,,,,,
17015,2153581087,Patrick M. Krueger,921990950.0,56,,,,,,,
17016,2155413474,Xiaoyun Ye,1289490764.0,164,,,,,,,
17017,2157219954,Majid Nemati,23946033.0,21,,,,,,,
17018,2158510105,Philip K. Robins,145608581.0,111,,,,,,,
17019,2160399389,Jos de Keijser,169381384.0,55,,,,,,,
17020,2162502002,Benjamin H Caballero,145311948.0,154,,,,,,,
17021,2162502002,Benjamin H Caballero,145311948.0,154,,,,,,,
17022,2162598157,Jiunn Lee Lin,16733864.0,266,,,,,,,
17023,2163008941,Solveig A. Cunningham,150468666.0,59,,,,,,,
17024,2163008941,Solveig A. Cunningham,150468666.0,59,,,,,,,
17025,2168619549,Sevgi O. Aral,1289490764.0,230,,,,,,,
17026,2168619549,Sevgi O. Aral,1289490764.0,230,,,,,,,
17027,2168619549,Sevgi O. Aral,1289490764.0,230,,,,,,,
17028,2173574385,Jill M. Yegian,1325947110.0,24,,,,,,,
17029,2177354592,Jennifer Schoer,,1,,,,,,,
17030,2180644356,Zhi Li,118020396.0,43,,,,,,,
17031,2193523644,Jonathan D. Geiger,24571045.0,171,,,,,,,
17032,2220425584,Liping Rong,157773358.0,5,,,,,,,
17033,2233423972,Elif Cigdem Kaspar,100072489.0,19,,,,,,,
17034,2241859823,Martin Killias,202963720.0,194,,,,,,,
17035,2257586014,Greta M. Massetti,1289490764.0,63,,,,,,,
17036,2266460177,Nichola Driver,123534392.0,3,,,,,,,
17037,2291940473,Tim Futing Liao,157725225.0,90,,,,,,,
17038,2294006055,Lenard Wells,,2,,,,,,,
17039,2294006055,Lenard Wells,,2,,,,,,,
17040,2295240995,Scott M. Bartell,204250578.0,105,,,,,,,
17041,2295240995,Scott M. Bartell,204250578.0,105,,,,,,,
17042,2322728773,Housam Aldeen Sarakbi,49828101.0,9,,,,,,,
17043,2347034879,William A. Pizer,170897317.0,124,,,,,,,
17044,2470015597,Minna Lyons,146655781.0,88,,,,,,,
17045,2470015597,Minna Lyons,146655781.0,88,,,,,,,
17046,2479663163,Melinda Soh,45129253.0,1,,,,,,,
17047,2491931200,Jacob H. Becker,177721651.0,2,,,,,,,
17048,2570244114,Jin Ho Choi,2802835388.0,11,,,,,,,
17049,2577880402,John Dolinis,1294126068.0,4,,,,,,,
17050,2585145300,Peter M. Gutierrez,921990950.0,82,,,,,,,
17051,2604169425,Yong Fang Kuo,55302922.0,45,,,,,,,
17052,2628000964,David B. Holiday,,3,,,,,,,
17053,2628411293,Erin L. Austen,197191942.0,3,,,,,,,
17054,2644589002,Indre Apanaviciene,131736796.0,1,,,,,,,
17055,2660277046,Xijuan Wang,,1,,,,,,,
17056,2669823486,Raimondi G,861853513.0,103,,,,,,,
17057,2687672517,Walter W. Williams,1289490764.0,37,,,,,,,
17058,2750479549,Nick W. Banks,1174212.0,2,,,,,,,
17059,2750479549,Nick W. Banks,1174212.0,2,,,,,,,
17060,2763335068,Genie E. Roosevelt,111979921.0,1,,,,,,,
17061,2765447995,Quan-Zeng,87780372.0,1,,,,,,,
17062,2793273421,Danielle Rose,,1,,,,,,,
17063,2799605103,Hye Won Park,2803058125.0,37,,,,,,,
17064,2894491374,Kristen E. Wroblewski,169222155.0,6,,,,,,,
17065,2898129075,Ying Li,,2,,,,,,,
